user_influence,network,metric_type,metric_value,readability,multimedia_presence,reach,longevity
0.1126,1,1,0.0024,63.02,0,4271,2
0.1330,1,1,0.0024,64.04,0,19304,14
0.1126,1,1,0.0020,76.22,0,589,5
0.0917,1,1,0.0024,72.12,0,885,3
0.1051,1,1,0.0038,68.77,1,15963,6
0.1126,1,1,0.0014,76.22,0,623,3
0.1057,1,1,0.0020,76.22,0,2748,5
0.1129,1,1,0.0016,57.61,0,1391,3
0.1134,1,1,0.0020,68.77,1,2247,9
0.1130,1,1,0.0026,63.02,0,1802,2
0.1312,1,1,0.0018,88.02,0,26710,15
0.2085,1,1,0.0020,35.27,0,556010,2
0.0881,1,1,0.0016,73.51,0,17667,1
0.1356,1,1,0.0026,88.02,0,21183,15
0.1095,1,1,0.0020,75.54,0,5414,9
0.1143,1,1,0.0020,41.7,0,2107,8
0.1077,1,1,0.0014,57.61,0,156,2
0.1343,1,1,0.0014,83.66,0,22124,2
0.1125,1,1,0.0014,65.73,0,1811,4
0.1148,1,1,0.0014,68.77,0,4108,5
0.1863,1,1,0.0028,28.84,1,87390,2
0.1159,1,1,0.0022,75.54,0,5923,9
0.1169,1,1,0.0026,19.37,0,6029,14
0.1115,1,1,0.0026,27.83,1,1643,2
0.1108,1,1,0.0046,-32.76,1,1821,1
0.1330,1,1,0.0016,64.04,0,18553,14
0.1042,1,1,0.0018,84.68,0,3369,9
0.1125,1,1,0.0016,57.61,0,736,4
0.1178,1,1,0.0018,75.54,0,7745,9
0.0835,1,1,0.0018,75.54,0,6623,9
0.1187,1,1,0.0018,84.17,0,9704,11
0.0742,1,1,0.0014,60.82,0,6065,3
0.1335,1,1,0.0014,64.04,0,30539,14
0.1095,1,1,0.0038,83.66,0,3383,6
0.1356,1,1,0.0020,88.02,0,20693,15
0.1126,1,1,0.0016,53.37,0,4123,2
0.1330,1,1,0.0014,64.04,0,18469,14
0.1184,1,1,0.0020,57.61,0,6361,10
0.1165,1,1,0.0016,88.02,0,30113,15
0.1160,1,1,0.0026,34.26,0,12474,7
0.1159,1,1,0.0023,44.41,0,4481,5
0.0886,1,1,0.0020,19.37,0,38874,5
0.1159,1,1,0.0052,44.41,0,4354,5
0.1068,1,1,0.0026,71.82,0,3312,7
0.1357,1,1,0.0061,88.02,0,23568,15
0.0887,1,1,0.0067,96.18,0,85801,2
0.1395,1,1,0.0038,83.66,0,29874,13
0.1132,1,1,0.0026,36.45,0,5701,4
0.1126,1,1,0.0020,68.77,0,761,2
0.1841,1,1,0.0026,42.72,0,31233,5
0.1113,1,1,0.0064,68.77,0,1899,4
0.1130,1,1,0.0020,34.59,0,1657,8
0.1126,1,1,0.0049,63.36,0,3389,2
0.1131,1,1,0.0023,31.21,0,894,6
0.1103,1,1,0.0038,75.71,0,2887,6
0.0911,1,1,0.0020,91.27,0,1648,3
0.1096,1,1,0.0020,79.97,0,554,3
0.1075,1,1,0.0026,43.73,0,790,9
0.1128,1,1,0.0032,91.11,0,6146,9
0.1058,1,1,0.0020,77.23,0,9276,1
0.1144,1,1,0.0020,71.82,0,2624,7
0.0809,1,1,0.0020,75.06,0,5569,7
0.1130,1,1,0.0029,70.47,0,12322,6
0.1097,1,1,0.0035,68.77,0,2178,3
0.0935,1,1,0.0029,48.13,0,18063,2
0.1085,1,1,0.0026,34.26,0,5786,7
0.1133,1,1,0.0020,65.89,0,3656,6
0.1133,1,1,0.0023,31.21,0,5473,6
0.1791,1,1,0.0032,56.93,0,2852,1
0.1074,1,1,0.0020,60.31,0,749,4
0.1994,1,1,0.0049,35.27,0,1287417,3
0.1322,1,1,0.0023,83.66,0,23580,13
0.1131,1,1,0.0023,63.02,0,3611,7
0.1128,1,1,0.0026,63.02,0,1632,4
0.1077,1,1,0.0020,34.42,0,1877,2
0.1125,1,1,0.0023,7.52,1,213,5
0.1175,1,1,0.0020,34.26,0,5600,7
0.1181,1,1,0.0029,19.37,0,7030,14
0.1183,1,1,0.0023,56.59,0,6106,8
0.1115,1,1,0.0020,73.51,0,3674,9
0.1132,1,1,0.0020,78.93,0,2011,8
0.1026,1,1,0.0029,40.69,0,524,5
0.1392,1,1,0.0026,83.66,0,23503,13
0.1184,1,1,0.0029,56.59,0,8208,8
0.1277,1,1,0.0064,34.93,0,15114,14
0.1125,1,1,0.0023,53.21,1,3017,2
0.1141,1,1,0.0046,82.99,0,1767,6
0.1149,1,1,0.0026,64.37,0,3331,7
0.1135,1,1,0.0029,76.72,0,1301,8
0.1132,1,1,0.0026,39.67,0,1761,3
0.1135,1,1,0.0026,56.59,0,2179,7
0.1336,1,1,0.0020,84.17,0,19067,13
0.1127,1,1,0.0020,96.48,0,3584,2
0.1274,1,1,0.0029,34.93,0,17329,14
0.1190,1,1,0.0032,64.04,0,7226,14
0.1113,1,1,0.0020,65.89,0,2129,6
0.0709,1,1,0.0026,60.31,0,13981,2
0.1023,1,1,0.0026,89.24,1,908,11
0.1129,1,1,0.0026,68.77,0,813,5
0.1129,1,1,0.0020,43.73,0,1556,7
0.0962,1,1,0.0023,63.02,0,6170,8
0.1026,1,1,0.0029,67.08,0,3412,13
0.1141,1,1,0.0023,98.21,0,12832,6
0.1393,1,1,0.0020,83.66,0,26102,13
0.1148,1,1,0.0020,34.26,0,5660,7
0.1096,1,1,0.0020,21.06,0,3081,2
0.1175,1,1,0.0023,34.26,0,5981,7
0.1282,1,1,0.0026,84.17,0,23287,13
0.0996,1,1,0.0023,44.41,0,8208,5
0.1139,1,1,0.0020,67.08,0,1895,4
0.0997,1,1,0.0020,60.82,0,4194,6
0.1128,1,1,0.0029,51.85,0,3340,2
0.1142,1,1,0.0026,77.23,0,2350,12
0.1066,1,1,0.0035,50.16,0,2773,5
0.1193,1,1,0.0020,64.04,0,12572,14
0.1137,1,1,0.0023,76.22,0,2639,7
0.1153,1,1,0.0064,56.59,0,6792,8
0.1118,1,1,0.0049,76.72,0,1259,9
0.1112,1,1,0.0029,53.37,0,299,2
0.0775,1,1,0.0035,43.9,0,3039,2
0.1130,1,1,0.0023,56.59,0,3604,3
0.1165,1,1,0.0061,64.04,0,44627,5
0.1109,1,1,0.0032,77.23,0,1090,2
0.1125,1,1,0.0044,64.04,0,1693,4
0.0643,1,1,0.0023,43.73,0,5695,7
0.1159,1,1,0.0020,44.41,0,6113,5
0.1172,1,1,0.0020,62.01,0,8472,8
0.1392,1,1,0.0020,83.66,0,23246,13
0.1176,1,1,0.0020,34.26,0,7350,7
0.1130,1,1,0.0023,68.77,0,1598,4
0.1175,1,1,0.0020,34.26,0,4969,7
0.1101,1,1,0.0061,39.67,0,10750,5
0.1124,1,1,0.0029,85.18,0,773,1
0.1148,1,1,0.0032,64.04,0,6276,5
0.1168,1,1,0.0023,84.17,0,9240,9
0.1159,1,1,0.0029,33.24,0,14155,7
0.1099,1,1,0.0020,76.22,0,956,4
0.1127,1,1,0.0052,35.27,0,1676,3
0.1125,1,1,0.0049,77.74,0,1879,2
0.1091,1,1,0.0020,99.06,0,5674,7
0.1196,1,1,0.0023,57.61,0,34255,10
0.1137,1,1,0.0035,98.21,0,2778,6
0.1043,1,1,0.0023,44.41,0,14338,9
0.1287,1,1,0.0044,34.93,0,15236,14
0.1166,1,1,0.0032,44.41,0,21583,5
0.3244,1,1,0.0511,69.28,0,3185511,6
0.1129,1,1,0.0020,56.59,0,1382,3
0.1143,1,1,0.0084,69.79,0,2554,5
0.1171,1,1,0.0020,62.01,0,6627,8
0.1102,1,1,0.0023,57.61,0,630,2
0.1110,1,1,0.0023,80.99,0,256,3
0.1128,1,1,0.0035,87.72,0,5618,5
0.1186,1,1,0.0035,56.59,0,13285,8
0.1144,1,1,0.0046,63.02,0,7249,8
0.1109,1,1,0.0029,67.08,0,2899,13
0.1159,1,1,0.0023,44.41,0,5992,5
0.1158,1,1,0.0023,44.41,0,3497,5
0.1062,1,1,0.0023,40.69,0,1279,5
0.1132,1,1,0.0023,79.97,0,4721,6
0.1158,1,1,0.0026,44.41,0,3981,5
0.1159,1,1,0.0032,44.41,0,5331,5
0.1288,1,1,0.0061,34.93,0,17127,14
0.1125,1,1,0.0020,47.79,1,2048,1
0.1176,1,1,0.0023,63.02,0,6340,8
0.1426,1,1,0.0049,44.41,0,442643,6
0.1387,1,1,0.0038,90.46,0,123783,2
0.1125,1,1,0.0020,84.68,1,184,3
0.2109,1,1,0.0583,70.47,0,570171,6
0.1130,1,1,0.0029,33.24,0,2950,4
0.1165,1,1,0.0026,84.17,0,4285,9
0.0658,1,1,0.0020,41.7,0,2331,2
0.1392,1,1,0.0020,83.66,0,23391,13
0.1022,1,1,0.0055,69.79,0,4633,3
0.1179,1,1,0.0020,34.26,0,14558,7
0.1145,1,1,0.0041,73.51,0,2612,9
0.1287,1,1,0.0026,34.93,0,15179,14
0.1130,1,1,0.0023,90.77,0,13125,2
0.1098,1,1,0.0023,73.51,0,2840,9
0.0886,1,1,0.0029,64.04,0,6452,2
0.1127,1,1,0.0020,34.93,0,571,3
0.1127,1,1,0.0058,68.77,0,787,8
0.1336,1,1,0.0026,84.17,0,19899,13
0.1158,1,1,0.0081,44.41,0,3688,5
0.1039,1,1,0.0023,63.02,0,4268,4
0.1115,1,1,0.0058,22.07,1,2581,3
0.1176,1,1,0.0029,34.26,0,7486,7
0.1124,1,1,0.0041,44.41,0,1009,2
0.0915,1,1,0.0032,57.61,0,2117,1
0.1127,1,1,0.0020,60.82,0,3390,7
0.1126,1,1,0.0041,57.61,0,1008,6
0.1130,1,1,0.0029,36.45,0,1040,4
0.1127,1,1,0.0020,48.13,0,569,3
0.1145,1,1,0.0023,73.51,0,2704,9
0.1184,1,1,0.0020,56.59,0,7741,8
0.1127,1,1,0.0020,68.26,0,7247,1
0.1139,1,1,0.0023,34.26,0,32862,2
0.1175,1,1,0.0029,34.26,0,5432,7
0.1252,1,1,0.0084,41.7,0,37878,2
0.1125,1,1,0.0044,63.02,0,394,3
0.1131,1,1,0.0038,73.51,0,2670,9
0.1060,1,1,0.0035,98.72,0,1289,3
0.1139,1,1,0.0035,57.61,0,34868,1
0.0638,1,1,0.0029,42.72,0,14029,3
0.1126,1,1,0.0020,84.17,0,2416,2
0.1172,1,1,0.0020,62.01,0,8446,8
0.0341,1,1,0.0035,83.66,0,56502,3
0.1852,1,1,0.0049,53.37,0,63301,1
0.1158,1,1,0.0026,64.04,0,4131,8
0.1124,1,1,0.0104,88.74,0,1746,3
0.1125,1,1,0.0035,68.77,0,2022,4
0.1317,1,1,0.0020,84.17,0,19255,13
0.1171,1,1,0.0020,62.01,0,6661,8
0.1068,1,1,0.0023,44.41,0,22011,5
0.1125,1,1,0.0049,94.15,0,1206,2
0.1129,1,1,0.0020,65.05,0,897,4
0.1135,1,1,0.0041,56.59,0,2398,7
0.1125,1,1,0.0055,57.27,1,245,2
0.2446,1,1,0.0133,45.42,0,1221664,5
0.1101,1,1,0.0023,59.8,0,2234,2
0.1170,1,1,0.0023,62.01,0,4554,8
0.1075,1,1,0.0026,73.51,0,2863,9
0.1190,1,1,0.0023,64.04,0,6514,14
0.0987,1,1,0.0029,57.61,0,1803,1
0.1175,1,1,0.0020,34.26,0,5584,7
0.1225,1,1,0.0023,34.93,0,15420,14
0.1175,1,1,0.0020,34.26,0,5893,7
0.2052,1,1,0.0270,33.24,0,1495834,7
0.1396,1,1,0.0029,83.66,0,32236,13
0.1132,1,1,0.0020,45.42,0,2762,5
0.1127,1,1,0.0020,53.88,1,1581,4
0.1142,1,1,0.0064,67.08,0,3633,13
0.1128,1,1,0.0029,89.75,0,926,6
0.1266,1,1,0.0020,61.33,0,218945,2
0.0920,1,1,0.0044,56.59,0,29610,8
0.1085,1,1,0.0023,56.59,0,2572,7
0.1131,1,1,0.0020,63.02,0,2310,7
0.0992,1,1,0.0020,68.77,0,8082,4
0.1141,1,1,0.0081,77.23,0,1784,12
0.1125,1,1,0.0020,91.27,0,244,3
0.1159,1,1,0.0023,44.41,0,5242,5
0.1740,1,1,0.0020,64.04,0,37875,14
0.1070,1,1,0.0020,67.08,0,3805,13
0.1170,1,1,0.0035,56.59,0,9011,8
0.1160,1,1,0.0023,44.41,0,7188,5
0.2078,1,1,0.0136,83.66,0,544417,13
0.1158,1,1,0.0023,44.41,0,4046,5
0.0831,1,1,0.0020,52.36,0,476,4
0.1127,1,1,0.0029,38.32,1,434,2
0.1143,1,1,0.0038,33.24,0,2181,7
0.0971,1,1,0.0020,80.99,0,4749,12
0.1107,1,1,0.0044,62.01,0,11682,8
0.1113,1,1,0.0081,41.7,0,6466,1
0.1175,1,1,0.0020,34.26,0,5617,7
0.1124,1,1,0.0020,35.44,0,59,2
0.1123,1,1,0.0038,11.07,0,1443,6
0.1129,1,1,0.0029,-12.79,1,4171,4
0.0976,1,1,0.0020,75.06,0,4550,7
0.1125,1,1,0.0020,67.76,0,3227,2
0.1146,1,1,0.0055,80.99,0,3441,12
0.1125,1,1,0.0023,59.8,0,813,3
0.1160,1,1,0.0020,64.04,0,9176,8
0.1297,1,1,0.0020,83.66,0,31188,13
0.1125,1,1,0.0020,53.21,1,1118,3
0.1001,1,1,0.0020,84.17,0,11637,2
0.1289,1,1,0.0026,34.93,0,20621,14
0.1126,1,1,0.0020,68.77,0,1266,2
0.1027,1,1,0.0023,12.94,1,2780,3
0.1390,1,1,0.0035,83.66,0,42820,13
0.1154,1,1,0.0029,84.17,0,19472,14
0.1319,1,1,0.0026,84.17,0,20848,14
0.1172,1,1,0.0020,62.01,0,7917,8
0.1137,1,1,0.0020,94.15,0,11847,13
0.1175,1,1,0.0029,34.26,0,5658,7
0.1086,1,1,0.0038,77.74,0,2934,5
0.1150,1,1,0.0020,33.24,0,2873,10
4.8730,1,1,0.0075,77.74,0,9150767,1
0.1059,1,1,0.0058,70.47,0,4159,2
0.1122,1,1,0.0081,77.23,0,20312,12
0.1118,1,1,0.0038,88.74,0,847,7
0.1066,1,1,0.0020,34.26,0,5748,7
0.1170,1,1,0.0032,62.01,0,4748,8
0.1198,1,1,0.0058,34.93,1,7276,11
0.1157,1,1,0.0026,34.26,0,8774,7
0.1136,1,1,0.0029,76.22,0,1951,7
0.1129,1,1,0.0026,34.26,0,6142,7
0.1240,1,1,0.0020,34.93,0,15498,14
0.1183,1,1,0.0026,56.59,0,6717,8
0.1392,1,1,0.0026,83.66,0,23322,13
0.1124,1,1,0.0032,83.66,0,356,1
0.1018,1,1,0.0020,35.27,0,2343,3
0.1749,1,1,0.0023,57.61,0,41751,7
0.1147,1,1,0.0044,80.99,0,4773,12
0.1130,1,1,0.0026,76.72,0,855,4
0.1098,1,1,0.0026,59.8,0,996,2
0.1069,1,1,0.0032,55.2,0,733,1
0.1115,1,1,0.0035,71.48,0,486,3
0.1136,1,1,0.0020,44.41,0,1641,9
0.0975,1,1,0.0020,73.51,0,3702,9
0.1159,1,1,0.0020,44.41,0,5099,5
0.1175,1,1,0.0020,34.26,0,6643,7
0.1175,1,1,0.0038,34.26,0,6570,7
0.2972,1,1,0.0044,64.07,0,2059552,3
0.1125,1,1,0.0032,43.9,0,1547,2
0.1338,1,1,0.0026,84.17,0,23065,13
0.1075,1,1,0.0026,59.64,0,1367,4
0.1663,1,1,0.0023,27.83,0,188948,2
0.1392,1,1,0.0029,83.66,0,23324,13
0.1129,1,1,0.0020,36.45,0,655,4
0.1134,1,1,0.0035,89.04,0,19501,2
0.1110,1,1,0.0029,72.16,1,1643,2
0.1128,1,1,0.0032,91.11,0,4456,9
0.1158,1,1,0.0026,64.04,0,28035,5
0.1032,1,1,0.0020,44.41,0,9463,5
0.1131,1,1,0.0020,63.02,0,2838,7
0.1040,1,1,0.0026,71.82,0,3327,7
0.1127,1,1,0.0032,48.13,0,477,3
0.1063,1,1,0.0026,56.59,0,5887,8
0.1176,1,1,0.0035,34.26,0,7520,7
0.1142,1,1,0.0020,77.23,0,1961,12
0.1160,1,1,0.0023,44.41,0,6893,5
0.1159,1,1,0.0020,44.41,0,5970,5
0.1167,1,1,0.0020,84.17,0,8663,9
0.1393,1,1,0.0023,83.66,0,25790,13
0.1161,1,1,0.0038,44.41,0,8798,5
0.1126,1,1,0.0064,82.65,0,3260,3
0.1133,1,1,0.0026,76.72,0,1556,9
0.1199,1,1,0.0020,34.93,1,10877,11
0.1269,1,1,0.0020,83.66,0,24516,13
0.0913,1,1,0.0052,47.45,1,2063,6
0.0949,1,1,0.0020,44.41,0,6780,5
0.1047,1,1,0.0041,76.72,0,1579,9
0.1131,1,1,0.0023,56.59,1,12007,4
0.1140,1,1,0.0020,65.73,0,36762,1
0.1809,1,1,0.0032,84.17,0,153720,9
0.1737,1,1,0.0020,72.53,0,1282179,3
0.1124,1,1,0.0049,83.15,0,586,1
0.1073,1,1,0.0029,44.41,0,19998,5
0.1124,1,1,0.0029,48.47,1,183,1
0.1170,1,1,0.0032,62.01,0,5225,8
0.1126,1,1,0.0035,79.97,0,3440,2
0.0952,1,1,0.0049,55.58,0,1662,1
0.1127,1,1,0.0026,51.85,0,1939,2
0.1287,1,1,0.0052,34.93,0,14953,14
0.0916,1,1,0.0029,34.26,0,160903,7
0.1190,1,1,0.0023,64.04,0,6426,14
0.1199,1,1,0.0020,34.93,1,9901,11
0.1181,1,1,0.0020,19.37,0,5684,14
0.1828,1,1,0.0061,66.07,0,7353,5
0.0699,1,1,0.0020,99.06,0,4177,7
0.1132,1,1,0.0020,89.24,1,1457,11
0.1126,1,1,0.0026,93.81,0,1104,3
0.1158,1,1,0.0023,44.41,0,3517,5
0.1130,1,1,0.0020,56.59,0,2182,3
0.1092,1,1,0.0032,76.22,0,6047,7
0.1147,1,1,0.0026,19.37,0,5597,14
0.1081,1,1,0.0029,73.51,0,7650,9
0.1385,1,1,0.0049,69.79,0,116838,4
0.1199,1,1,0.0029,34.93,1,9905,11
0.1136,1,1,0.0020,31.21,0,12543,6
0.1136,1,1,0.0020,11.07,0,2181,6
0.1392,1,1,0.0026,83.66,0,23695,13
0.1158,1,1,0.0029,44.41,0,3748,5
0.0803,1,1,0.0023,56.59,0,4248,2
0.1126,1,1,0.0029,24.1,0,3210,5
0.1087,1,1,0.0020,59.64,0,1403,4
0.1165,1,1,0.0035,84.17,0,4343,9
0.1175,1,1,0.0029,34.26,0,6648,7
0.1076,1,1,0.0032,44.41,0,4026,5
0.1160,1,1,0.0026,44.41,0,8591,5
0.1126,1,1,0.0032,64.04,0,3469,2
0.1158,1,1,0.0026,44.41,0,3473,5
0.1184,1,1,0.0020,56.59,0,8444,8
0.0950,1,1,0.0032,6.17,1,2103,6
0.1126,1,1,0.0023,89.04,0,1775,2
0.0946,1,1,0.0023,69.79,0,2044,5
0.1160,1,1,0.0020,44.41,0,6499,5
0.1166,1,1,0.0029,84.17,0,4981,9
0.0918,1,1,0.0041,68.26,0,4407,11
0.1130,1,1,0.0023,72.5,0,12143,3
0.1124,1,1,0.0075,83.15,0,466,1
0.1133,1,1,0.0026,31.21,0,4648,6
0.2486,1,1,0.0418,84.17,0,941143,13
0.0887,1,1,0.0038,75.71,0,3226,6
0.1127,1,1,0.0023,19.37,0,798,7
0.1312,1,1,0.0020,84.17,0,24933,13
0.1191,1,1,0.0067,64.04,0,9503,14
0.1072,1,1,0.0041,26.81,0,1307,1
0.1318,1,1,0.0023,83.66,0,26214,13
0.1125,1,1,0.0020,34.26,0,272,2
0.1015,1,1,0.0046,24.61,0,4690,5
0.1089,1,1,0.0046,19.37,0,1211,2
0.0731,1,1,0.0084,70.47,0,5946,4
0.0805,1,1,0.0020,49.15,0,3035,3
0.2707,1,1,0.0026,89.75,0,1662507,3
0.1114,1,1,0.0020,34.26,0,8565,7
0.1125,1,1,0.0020,33.24,0,1370,5
0.1128,1,1,0.0026,67.08,0,6576,2
0.1139,1,1,0.0020,67.08,0,2701,4
0.2852,1,1,0.0044,82.99,0,2653005,6
0.1132,1,1,0.0029,57.61,0,4529,3
0.1181,1,1,0.0029,19.37,0,5670,14
0.0698,1,1,0.0032,60.31,0,4478,2
0.1121,1,1,0.0096,70.47,0,1642,4
0.1291,1,1,0.0055,34.93,0,25331,14
0.1476,1,1,0.0104,69.28,0,684633,7
0.1126,1,1,0.0044,35.95,0,1755,3
0.1143,1,1,0.0029,69.79,0,3685,5
0.1054,1,1,0.0032,67.76,0,6928,3
0.1375,1,1,0.0020,74.69,0,97656,3
0.1336,1,1,0.0049,84.17,0,19157,13
0.1176,1,1,0.0020,34.26,0,7035,7
0.1037,1,1,0.0020,60.82,0,2282,6
0.0582,1,1,0.0058,34.08,1,21184,2
0.1159,1,1,0.0035,44.41,0,6003,5
0.1129,1,1,0.0029,73.51,0,2453,9
0.1175,1,1,0.0020,34.26,0,5475,7
0.1175,1,1,0.0035,34.26,0,5333,7
0.1136,1,1,0.0023,98.21,0,1522,6
0.1061,1,1,0.0023,44.41,0,5577,5
0.1126,1,1,0.0026,21.06,0,1622,2
0.1126,1,1,0.0032,63.02,0,1804,3
0.1318,1,1,0.0026,84.17,0,18162,14
0.1043,1,1,0.0032,51.34,0,1432,3
0.1158,1,1,0.0020,64.04,0,3459,8
0.1099,1,1,0.0023,72.5,0,650,3
0.1130,1,1,0.0055,50.16,0,703,6
0.1044,1,1,0.0023,47.12,0,951,4
0.1138,1,1,0.0049,68.77,0,29249,3
0.1134,1,1,0.0026,31.21,0,8448,6
0.1133,1,1,0.0044,66.07,0,1658,5
0.1125,1,1,0.0020,65.73,0,2688,1
0.1158,1,1,0.0020,44.41,0,3878,5
0.0837,1,1,0.0020,50.16,0,4251,5
0.1134,1,1,0.0067,77.74,0,10266,5
0.1344,1,1,0.0038,88.02,0,23368,15
0.1081,1,1,0.0035,3.46,0,2412,3
0.1179,1,1,0.0023,34.26,0,14219,7
0.1110,1,1,0.0058,72.5,0,18789,3
0.0908,1,1,0.0029,95.88,0,6382,3
0.0713,1,1,0.0032,75.06,0,3957,7
0.1141,1,1,0.0029,35.95,0,35894,3
0.1058,1,1,0.0020,84.17,0,123,1
0.1140,1,1,0.0035,55.24,1,7015,9
0.1409,1,1,0.0064,64.07,0,518576,2
0.0565,1,1,0.0020,36.45,0,7229,4
0.1146,1,1,0.0020,55.24,1,20901,9
0.1319,1,1,0.0026,84.17,0,21648,14
0.1055,1,1,0.0023,41.7,0,1434,2
0.1111,1,1,0.0023,65.05,0,1739,3
0.1158,1,1,0.0020,64.04,0,5014,8
0.1089,1,1,0.0035,41.7,0,2281,3
0.1175,1,1,0.0020,34.26,0,6099,7
0.1126,1,1,0.0023,21.06,1,2530,3
0.2816,1,1,0.0075,68.26,0,2372770,3
0.1150,1,1,0.0020,19.37,0,4865,5
0.1287,1,1,0.0020,34.93,0,15041,14
0.0967,1,1,0.0029,72.53,0,6637,9
0.1124,1,1,0.0020,88.02,0,962,1
0.1165,1,1,0.0032,44.41,0,19151,5
0.1127,1,1,0.0023,60.82,0,5537,2
0.1318,1,1,0.0026,84.17,0,19359,14
0.1159,1,1,0.0020,44.41,0,4325,5
0.1059,1,1,0.0020,34.93,0,4626,3
0.0819,1,1,0.0067,56.59,0,3017,9
0.0460,1,1,0.0044,67.08,0,19417,2
0.1094,1,1,0.0035,44.41,0,5808,5
0.1294,1,1,0.0023,84.17,0,19018,14
0.1140,1,1,0.0038,64.04,0,2429,3
0.1136,1,1,0.0023,50.16,0,1271,5
0.1125,1,1,0.0046,56.25,1,2548,1
0.1010,1,1,0.0020,63.02,0,5760,8
0.1231,1,1,0.0020,34.93,0,14930,14
0.1128,1,1,0.0020,88.02,0,2897,3
0.1158,1,1,0.0023,44.41,0,4166,5
0.1132,1,1,0.0075,18.35,0,3594,8
0.1048,1,1,0.0020,75.71,0,2428,6
0.1183,1,1,0.0020,19.37,0,11813,14
0.1086,1,1,0.0032,96.48,0,3153,2
0.1084,1,1,0.0052,87.72,0,2861,5
0.1222,1,1,0.0087,15.98,1,213082,2
0.1088,1,1,0.0032,76.72,0,1496,6
0.1137,1,1,0.0026,76.22,0,2608,7
0.1147,1,1,0.0020,99.23,0,2512,7
0.1124,1,1,0.0020,26.81,1,157,2
0.1133,1,1,0.0041,57.61,0,1166,6
0.1085,1,1,0.0020,64.04,0,3053,5
0.1034,1,1,0.0029,57.61,0,3530,2
0.0493,1,1,0.0052,3.46,0,23105,3
0.1247,1,1,0.0038,49.15,0,256073,5
0.1158,1,1,0.0020,64.04,0,4354,8
0.1138,1,1,0.0020,50.16,0,4879,5
0.1136,1,1,0.0049,76.22,0,1416,7
0.1138,1,1,0.0020,55.24,1,2668,9
0.2160,1,1,0.0035,70.47,0,671080,6
0.1126,1,1,0.0052,85.18,0,4417,1
0.1147,1,1,0.0026,99.23,0,2281,7
0.1160,1,1,0.0026,44.41,0,6557,5
0.1176,1,1,0.0023,63.02,0,6164,8
0.1132,1,1,0.0046,59.8,0,2213,3
0.1124,1,1,0.0026,55.24,1,353,2
0.1175,1,1,0.0026,34.26,0,6728,7
0.1097,1,1,0.0032,88.43,0,20582,3
0.1159,1,1,0.0023,44.41,0,5235,5
0.0478,1,1,0.0026,43.73,0,8795,9
0.1128,1,1,0.0032,68.26,0,2523,4
0.1175,1,1,0.0023,34.26,0,5200,7
0.1127,1,1,0.0020,-12.79,1,388,4
0.0766,1,1,0.0067,67.08,0,26690,13
0.1287,1,1,0.0023,34.93,0,15100,14
0.0943,1,1,0.0020,43.73,0,2361,7
0.1000,1,1,0.0044,11.07,0,38109,6
0.1314,1,1,0.0032,64.04,0,23169,14
0.1131,1,1,0.0041,67.08,0,12585,2
0.1318,1,1,0.0023,84.17,0,17820,14
0.0975,1,1,0.0020,62.01,0,9766,8
0.1186,1,1,0.0020,56.59,0,12304,8
0.1144,1,1,0.0020,71.82,0,2597,7
0.1456,1,1,0.0038,65.69,0,110036,2
0.1357,1,1,0.0026,88.02,0,23910,15
0.1111,1,1,0.0058,50.16,0,17447,6
0.0820,1,1,0.0023,64.04,0,35374,8
0.1287,1,1,0.0020,34.93,0,15079,14
0.1159,1,1,0.0023,44.41,0,4487,5
0.1125,1,1,0.0142,72.53,0,774,3
0.1143,1,1,0.0032,69.79,0,2133,5
0.0973,1,1,0.0026,41.7,0,539,3
0.1136,1,1,0.0023,76.22,0,1875,7
0.1306,1,1,0.0029,83.66,0,31366,13
0.1018,1,1,0.0023,57.61,0,650,4
0.1124,1,1,0.0041,67.08,0,57,2
0.1126,1,1,0.0029,68.77,0,586,2
0.1125,1,1,0.0061,69.28,0,1505,6
0.1158,1,1,0.0020,64.04,0,4466,8
0.1129,1,1,0.0026,67.76,0,6009,3
0.1036,1,1,0.0026,58.62,0,1391,7
0.1129,1,1,0.0020,56.59,0,1090,3
0.1158,1,1,0.0044,44.41,0,3584,5
0.0764,1,1,0.0023,41.7,0,18766,3
0.1159,1,1,0.0044,44.41,0,4286,5
0.0720,1,1,0.0032,49.15,0,8487,3
0.0957,1,1,0.0171,64.04,0,37887,14
0.1114,1,1,0.0023,34.93,1,10706,11
0.1144,1,1,0.0026,68.77,1,38928,6
0.1102,1,1,0.0041,68.77,0,621,4
0.1399,1,1,0.0029,83.66,0,39896,13
0.1137,1,1,0.0029,76.22,0,2431,7
0.1114,1,1,0.0026,84.68,0,1514,2
0.1137,1,1,0.0061,56.59,0,6883,7
0.1171,1,1,0.0023,62.01,0,5473,8
0.1131,1,1,0.0026,63.02,0,2493,7
0.1076,1,1,0.0044,49.15,0,1767,3
0.1159,1,1,0.0023,44.41,0,5127,5
0.1127,1,1,0.0032,73.85,0,2595,5
0.1133,1,1,0.0038,30.53,1,5357,5
0.1050,1,1,0.0067,67.08,0,2538,13
0.1124,1,1,0.0020,60.82,0,74,2
0.1128,1,1,0.0026,76.72,0,1044,6
0.0932,1,1,0.0032,75.06,0,2819,7
0.1126,1,1,0.0020,63.02,0,1229,3
0.1119,1,1,0.0026,44.91,0,10632,8
